track_id,genres,track_name,artist_name
1JFt0PAmBKo4l8RnUkKTpE,"['house', 'deep house', 'netherlands', 'all']",River Battles,Sebastian Davidson
4riBORG5X5kvQThwODPDDh,"['deep house', '2020', '1live fiehe', 'Outer Sunset', 'Himalayan - il:lo Remix', 'Manila Palm', 'Juno - Henry Green Remix', 'PCH', 'Hold On', 'Still Here', '1993 Band Practice', 'Hi Hello', 'Melodica', 'Center Your Love', 'Feel The Same', 'Outer Sunset', 'Himalayan - il:lo Remix', 'Manila Palm', 'Juno - Henry Green Remix', 'PCH', 'Hold On', 'Still Here', '1993 Band Practice', 'Hi Hello', 'Melodica', 'Center Your Love', 'Feel The Same']",Japan - Satin Jackets Remix,Tycho
5cGBQ9W3XtRuRQFgDklDrI,"['progressive house', 'electro house', 'Rebirth', 'Choir To The Wild', 'By My Side', 'Closure', 'sometimes it’s scary but it’s still just you and me - Edit', 'Rhythm (Of The Night)', 'Phases', 'Escape (feat. Hayla)', ""Cradle - LTN 'Sunrise' Remix"", 'Say Hello', 'Over The Water', 'All Night Long', 'Rebirth', 'Choir To The Wild', 'By My Side', 'Closure', 'sometimes it’s scary but it’s still just you and me - Edit', 'Rhythm (Of The Night)', 'Phases', 'Escape (feat. Hayla)', ""Cradle - LTN 'Sunrise' Remix"", 'Say Hello', 'Over The Water', 'All Night Long']",Voodoo,Tinlicker
3NxjPAciuwddPmhuvR2xjO,"['house', 'electronic', 'deep house', 'outsider house', ""J'adore"", ""O'Neal"", 'Traumfolge', ""More Than You'd Ever Wanna Know"", 'Fade Away - Vocal', 'Schlafen', 'My Purple iPod Nano (2nd Gen)', 'Catch Feels Get High', 'Fantasy Forever', 'Like We Were The Last Two People On Earth', 'Bootman', 'For Tahn', ""J'adore"", ""O'Neal"", 'Traumfolge', ""More Than You'd Ever Wanna Know"", 'Fade Away - Vocal', 'Schlafen', 'My Purple iPod Nano (2nd Gen)', 'Catch Feels Get High', 'Fantasy Forever', 'Like We Were The Last Two People On Earth', 'Bootman', 'For Tahn']",homesoon.,jamesjamesjames
5tSEY4tjB8P44FkYDFuB48,"['trance', 'progressive trance', 'progressive house', 'electronic', 'russian', 'Captivated', 'Dapple', 'Nobody Knows', 'Nightwhisper', 'Sleepwalker', 'Vulnerable', 'The Loved Are Never Lost', 'Fofan', 'After Dark', 'To the Ground', 'One Day At A Time', ""Cradle - LTN 'Sunrise' Remix"", 'Captivated', 'Dapple', 'Nobody Knows', 'Nightwhisper', 'Sleepwalker', 'Vulnerable', 'The Loved Are Never Lost', 'Fofan', 'After Dark', 'To the Ground', 'One Day At A Time', ""Cradle - LTN 'Sunrise' Remix""]",Deep Chicken,Sound Quelle
5iTtRWGD1PFxKyEGYY966Y,"['minimal', 'minimal techno', 'electronic', 'techno', 'tech house', ""Ordinary - Lake People's Circle Motive Remix"", 'Dubmission - 2021 Edit', 'Up All Night - Radio Edit', 'King Curtis - Edit', 'Solitary Daze', 'Gaunt', 'The Leopard (Extrawelt Remix)', '8000', 'Spectrum', 'Mango', 'Sorry I Am Late - Summer 2016 Version', 'Promesse - Short Version', ""Ordinary - Lake People's Circle Motive Remix"", 'Dubmission - 2021 Edit', 'Up All Night - Radio Edit', 'King Curtis - Edit', 'Solitary Daze', 'Gaunt', 'The Leopard (Extrawelt Remix)', '8000', 'Spectrum', 'Mango', 'Sorry I Am Late - Summer 2016 Version', 'Promesse - Short Version']",Jupiter Sunrise,Kollektiv Turmstrasse
5BFowoJQuhPrPWG1h9YSM3,"['electronic', 'germany', 'melodic house']",Into the Green - Edit,oddchapters
2F9xRuXgY6qVJQkZ5y5LQJ,"['trance', 'house', 'electronic']",That Late Night Feeling,Stoto
0X4ChG0plJjTV6NApEOgsT,"['electronic', 'french', 'synthpop', 'house', 'Sailing', 'Touch The Stars', 'Origine', 'Maze', 'Mount', 'Cheltenham Cases', 'Moskva', 'Gepan', 'Le Triangle Des Bermudes', 'Shame', 'Le retour en bateau', 'Trigger', 'Sailing', 'Touch The Stars', 'Origine', 'Maze', 'Mount', 'Cheltenham Cases', 'Moskva', 'Gepan', 'Le Triangle Des Bermudes', 'Shame', 'Le retour en bateau', 'Trigger']",Quartz,French 79
1tmD27nBi3ii2LiYkGNIjU,"['house', 'germany', 'techno', 'progressive', 'Bloom In The Cold', 'Peace', 'Turning Away - Parra for Cuva Remix', 'Harlem River', 'Home', 'Breathing', 'Beaches', 'Celestia', 'Verden', 'Glacier 3000', 'Soul Spiral', 'When the Lights Go Out', 'Bloom In The Cold', 'Peace', 'Turning Away - Parra for Cuva Remix', 'Harlem River', 'Home', 'Breathing', 'Beaches', 'Celestia', 'Verden', 'Glacier 3000', 'Soul Spiral', 'When the Lights Go Out']",Finja,KIDSØ
7xwQDcxh7dRqsBWu8UChN5,"['electronic', 'russian', 'outsider house', 'techno', ""hope he'll never die"", 'Intro - Outro', 'starvation holiday', 'Makabr', 'Celestial Ether', 'Ariadna (ариадна)', 'Lazer Sky', ""U Weren't Here I Really Miss You"", 'Family Portrait', 'Приворот', 'Stargard - Mixed', 'Everything Is as It Should Be', ""hope he'll never die"", 'Intro - Outro', 'starvation holiday', 'Makabr', 'Celestial Ether', 'Ariadna (ариадна)', 'Lazer Sky', ""U Weren't Here I Really Miss You"", 'Family Portrait', 'Приворот', 'Stargard - Mixed', 'Everything Is as It Should Be']",Glimpse,Soft Blade
7GkN9e10RfuNH1tE049pKR,"['house', 'progressive house', 'melodictechno', 'Kyoto', 'Prove', 'Blu-Tack', '58500 - Daniel Avery Remix', 'Who We Are', 'Solitude', 'What Are My Dreams', 'A Song with My Dog', 'Zarbo Tempo', 'Réalité', 'Introspective', 'Everybody', 'Kyoto', 'Prove', 'Blu-Tack', '58500 - Daniel Avery Remix', 'Who We Are', 'Solitude', 'What Are My Dreams', 'A Song with My Dog', 'Zarbo Tempo', 'Réalité', 'Introspective', 'Everybody']",Rwanda,Angara
4M7bnpKyvmXMuoZe10hnki,"['house', 'deep house', 'electronic', 'uk']",Keep Shimmering,Tom VR
0HZtVLVL6oLU9WobKQxqGu,"['house', 'electronic', 'deep house', '2021', 'disco', 'Cazenove', 'Saku', 'God Is The Space Between Us', 'Lone Raver', 'Stargard - Mixed', 'Tell Me One More Time - Mona Yim Remix', 'In~Narito', 'I Just Want To Love You', 'Talia', 'ghostie', 'Faisal (London Bridge Station)', 'The Knife', 'Cazenove', 'Saku', 'God Is The Space Between Us', 'Lone Raver', 'Stargard - Mixed', 'Tell Me One More Time - Mona Yim Remix', 'In~Narito', 'I Just Want To Love You', 'Talia', 'ghostie', 'Faisal (London Bridge Station)', 'The Knife']",Lido,Bicep
6PzfuuQ95fRU9JRFSFFq77,"['house', 'minimal', 'dj', 'electronic', 'Otherside - Fideles Remix Edit', 'Night After Night - CamelPhat Remix', 'The Silence', 'Pantheon', 'The Rapture Pt.III', 'Beyond Control', 'L.I.F.E', 'Forms Of Love', 'Believe', 'Aria', 'Point Of No Return - Live From The Studio', 'Champion', 'Otherside - Fideles Remix Edit', 'Night After Night - CamelPhat Remix', 'The Silence', 'Pantheon', 'The Rapture Pt.III', 'Beyond Control', 'L.I.F.E', 'Forms Of Love', 'Believe', 'Aria', 'Point Of No Return - Live From The Studio', 'Champion']",Point Of No Return,Adam Port
5u0cZgMKrameRM0UsT1IxF,"['tech house', 'minimal techno', 'electronic', 'electro', 'Kaleidoscope Colours', 'Canopée des Cîmes', 'Sunset Drive', 'Far Away', 'Safe - Joris Voorn Remix', 'Tears', 'What Is Real', 'Gravity', 'Brave', 'Home - Mind Against Remix', 'Sf', 'New Fires', 'Kaleidoscope Colours', 'Canopée des Cîmes', 'Sunset Drive', 'Far Away', 'Safe - Joris Voorn Remix', 'Tears', 'What Is Real', 'Gravity', 'Brave', 'Home - Mind Against Remix', 'Sf', 'New Fires']",Carry On - EarthLife Remix,Jan Blomqvist
2BUcGUp1TUAOllgxRg6u2Z,"['deep house', 'melodic techno', 'funky', 'funk', 'Great Plains', 'Shapes in the Spray', 'Capture Casa', 'Tango', 'Run Away', 'Jennesys', 'Breathing', 'Dancing People Are Never Wrong', 'J.B.Y.', 'Save Me', 'The End', '2:16', 'Great Plains', 'Shapes in the Spray', 'Capture Casa', 'Tango', 'Run Away', 'Jennesys', 'Breathing', 'Dancing People Are Never Wrong', 'J.B.Y.', 'Save Me', 'The End', '2:16']",Holocene,Klangphonics
09cgbbadzZSKFd1hGN23p5,"['house', 'electronic', 'breakbeat', 'breaks', 'Waterfall', 'Siena', 'God Is The Space Between Us', 'Can We Still Be Friends?', 'Tell Me One More Time - Mona Yim Remix', 'I Just Want To Love You', 'She Loves Me', 'Lights Out', 'Giving Up', 'we did it again', 'In~Narito', 'Mike (desert island duvet)', 'Waterfall', 'Siena', 'God Is The Space Between Us', 'Can We Still Be Friends?', 'Tell Me One More Time - Mona Yim Remix', 'I Just Want To Love You', 'She Loves Me', 'Lights Out', 'Giving Up', 'we did it again', 'In~Narito', 'Mike (desert island duvet)']",Water,Bicep
6cf0p21pqJ3ncdubu5MC68,"['progressive house', 'electro house']",Into the Open,Tinlicker
5r43Rwy2cBKF6HQYIS41Bw,"['progressive house', 'great', 'female vocalist', 'beautiful', 'Hide U (Mixed) - Tinlicker Remix', 'Rebirth', 'Just to Hear You Say', 'Best of Me - Radio Edit', 'Run Away', 'Rhythm (Of The Night)', 'Need To Feel Loved - Tinlicker Remix', 'The Space in Between - Ben Böhmer Remix', 'More', 'Alone (feat. FEMME)', 'Weightless - jamesjamesjames Remix', 'Be Strong', 'Hide U (Mixed) - Tinlicker Remix', 'Rebirth', 'Just to Hear You Say', 'Best of Me - Radio Edit', 'Run Away', 'Rhythm (Of The Night)', 'Need To Feel Loved - Tinlicker Remix', 'The Space in Between - Ben Böhmer Remix', 'More', 'Alone (feat. FEMME)', 'Weightless - jamesjamesjames Remix', 'Be Strong']",Hide U - Tinlicker Remix,Sian Evans
7aA6F1cu1OGLz5g9xYvFmv,"['house', 'trance', 'Remedy', 'Sunrise Song', 'Where I Find My Mind', 'Call My Name', 'Follow the Dark', 'Deep In My Soul - Original Mix', 'No Fun', 'Soul Spiral', 'Rise', 'Twin Souls', 'Lost', 'Talking Like That', 'Remedy', 'Sunrise Song', 'Where I Find My Mind', 'Call My Name', 'Follow the Dark', 'Deep In My Soul - Original Mix', 'No Fun', 'Soul Spiral', 'Rise', 'Twin Souls', 'Lost', 'Talking Like That']",Remedy (feat. Running Touch) - Mixed,Durante
