track_id,genres,track_name,artist_name
1wQdNXLp8XhQ0p0uG5ZRDD,"['french', 'electronic', 'all', 'zouk', 'Surface', 'Simple', ""Loverini (feat. L'Impératrice)"", 'Chewing-Gum', 'Love Song (feat. Glasses)', 'All Inclusive', 'On Fire', 'Eu Quero', 'Le retour en bateau', 'Gepan', 'Roche', ""L'amour et la violence"", 'Surface', 'Simple', ""Loverini (feat. L'Impératrice)"", 'Chewing-Gum', 'Love Song (feat. Glasses)', 'All Inclusive', 'On Fire', 'Eu Quero', 'Le retour en bateau', 'Gepan', 'Roche', ""L'amour et la violence""]",Cabrioli,Moussa
1MQG2o2hde3QQmlgVPO6YN,"['ambient', 'idm', 'electronic', 'french']",Opalowsky (Error Love Remix),Saycet
0WsZxlStxvc1b6Por0yzsj,"['french', 'instrumental', 'trip-hop', 'chillout', 'beats']","Imprenta, Pt. 2",il:lo
5iNs0ryAC9DuPp36GYevYj,"['trip-hop', 'experimental', 'electronic', 'french', 'Calvert Street Rock', '5AM', 'Ronda', 'Pura Vida', 'Finalement', ""Bee's On Mars"", 'Malaga', 'Offcut #1', 'Occasional Magic', 'More Than Abstract Hip-Hop - Mounika. Remix', 'Carefully', 'Addiction', 'Calvert Street Rock', '5AM', 'Ronda', 'Pura Vida', 'Finalement', ""Bee's On Mars"", 'Malaga', 'Offcut #1', 'Occasional Magic', 'More Than Abstract Hip-Hop - Mounika. Remix', 'Carefully', 'Addiction']",Women in Dub,Doctor Flake
7r8kxDfdDrbIdHUGUrrShS,"['electronic', 'beats', 'future beats', 'french', 'Minuit', 'Et le vent ?', 'I Looked into Her Eyes', 'Sometime', 'Tender Love', '3 Bandits', 'Ganymede', 'Perception', 'Charlie', 'Your Eyes (And Other Safe Havens)', 'Flaws', 'Prototype', 'Minuit', 'Et le vent ?', 'I Looked into Her Eyes', 'Sometime', 'Tender Love', '3 Bandits', 'Ganymede', 'Perception', 'Charlie', 'Your Eyes (And Other Safe Havens)', 'Flaws', 'Prototype']",L'exode,Jumo
4UAxmiriWgNyu40rePrrsn,"['electronic', 'beats', 'future beats', 'french', 'Ville', ""L'exode"", 'Tender Love', 'I Looked into Her Eyes', 'Prototype', 'Sometime', '3 Bandits', 'April Anyway - Outro', 'Charlie', 'Blu-Tack', 'Waves', 'Ganymede', 'Ville', ""L'exode"", 'Tender Love', 'I Looked into Her Eyes', 'Prototype', 'Sometime', '3 Bandits', 'April Anyway - Outro', 'Charlie', 'Blu-Tack', 'Waves', 'Ganymede']",Minuit,Jumo
475SILtK3n8sWqR41M9Wfj,"['electronic', '2017', 'french', 'experimental', 'ambient', 'electronica', 'Constantinople', 'Cheltenham Cases', 'Gepan', 'Sailing', 'Shame', 'Interlude', ""Lovin' Feeling"", 'Khanti', 'Maze', 'Junior', 'Piany Pianino', 'Sparks & Ashes', 'Constantinople', 'Cheltenham Cases', 'Gepan', 'Sailing', 'Shame', 'Interlude', ""Lovin' Feeling"", 'Khanti', 'Maze', 'Junior', 'Piany Pianino', 'Sparks & Ashes']",Oracle,Chapelier Fou
6elAjPoXncpwuQr4fen2P4,"['electro', 'electronic', 'electroclash', 'french', 'Poney pt. I', 'My Friend Dario', 'Bassline', 'Emerge', 'Phantom Pt. II', '1000 Dreams', 'Genesis', 'Vicious Game', 'Positif', 'Jaloux', 'Touche Pas', 'White funk', 'Poney pt. I', 'My Friend Dario', 'Bassline', 'Emerge', 'Phantom Pt. II', '1000 Dreams', 'Genesis', 'Vicious Game', 'Positif', 'Jaloux', 'Touche Pas', 'White funk']",Poison Lips,Vitalic
3qDTfBuKrM54QbY32Z5uCE,"['chillout', 'french', 'electronic', 'france', 'electro-chill', 'wind and rain and ice and snow', 'Far Away', 'She Said (Big Jet Plane)', 'All The Stars', ""Don't Leave Without Me"", 'onceortwice', 'Icarus', 'Hold On', 'Water Colors', 'On You', 'Mars', 'Happy Moments', 'But Now A Warm Feel Is Running', 'Far Away', 'She Said (Big Jet Plane)', 'All The Stars', ""Don't Leave Without Me"", 'onceortwice', 'Icarus', 'Hold On', 'Water Colors', 'On You', 'Mars', 'Happy Moments', 'But Now A Warm Feel Is Running']",Breathe,Lonely in the Rain
1f9m3152OqbKXwpuX5hQcI,"['electronic', 'french', 'punk', 'hardcore', 'Olatu', 'Piany Pianino', 'Sailing', 'Cheltenham Cases', 'Le Triangle Des Bermudes', 'Shame', 'Asleep', 'Le retour en bateau', 'FOIX', ""L'envol"", 'Maze', 'Origine', 'Olatu', 'Piany Pianino', 'Sailing', 'Cheltenham Cases', 'Le Triangle Des Bermudes', 'Shame', 'Asleep', 'Le retour en bateau', 'FOIX', ""L'envol"", 'Maze', 'Origine']",Gepan,Thylacine
